user_time,user_id,movie_id,movie_title,year,minute
2024-09-10T08:39:13,78317,road+to+perdition+2002,road to perdition,2002,59
2024-09-10T08:39:13,62389,by+the+law+1926,by the law,1926,64
2024-09-10T08:39:13,114273,the+bourne+supremacy+2004,the bourne supremacy,2004,35
2024-09-10T08:39:13,41505,prime+suspect+3+1993,prime suspect 3,1993,162
2024-09-10T08:39:13,102233,a+story+of+yonosuke+2013,a story of yonosuke,2013,19
2024-09-10T08:39:13,76215,the+yes+men+fix+the+world+2009,the yes men fix the world,2009,59
2024-09-10T08:39:13,69674,the+dark+knight+2008,the dark knight,2008,143
2024-09-10T08:39:13,11134,time+lapse+2014,time lapse,2014,57
2024-09-10T08:39:13,89055,the+love+letter+1998,the love letter,1998,60
2024-09-10T08:39:13,141892,my+sweet+pepper+land+2014,my sweet pepper land,2014,2
2024-09-10T08:39:13,33594,the+godfather+1972,the godfather,1972,140
2024-09-10T08:39:13,40464,princess+mononoke+1997,princess mononoke,1997,116
2024-09-10T08:39:13,51082,touching+the+void+2003,touching the void,2003,90
2024-09-10T08:39:13,96570,42+2013,42,2013,62
2024-09-10T08:39:13,88193,the+chronicles+of+narnia+the+lion_+the+witch+and+the+wardrobe+2005,the chronicles of narnia the lion_ the witch and the wardrobe,2005,80
2024-09-10T08:39:13,90926,designing+woman+1957,designing woman,1957,87
2024-09-10T08:39:13,42278,scarface+1983,scarface,1983,37
2024-09-10T08:39:14,57091,boca+2010,boca,2010,27
2024-09-10T08:39:14,137939,nausica+of+the+valley+of+the+wind+1984,nausica of the valley of the wind,1984,55
2024-09-10T08:39:14,26864,holiday+in+handcuffs+2007,holiday in handcuffs,2007,79
2024-09-10T08:39:14,7871,monsters_+inc.+2001,monsters_ inc.,2001,54
2024-09-10T08:39:14,49781,saving+private+ryan+1998,saving private ryan,1998,60
2024-09-10T08:39:14,35419,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,pirates of the caribbean the curse of the black pearl,2003,89
2024-09-10T08:39:14,114976,the+american+soldier+1970,the american soldier,1970,72
2024-09-10T08:39:14,80663,percy+jackson++the+olympians+the+lightning+thief+2010,percy jackson  the olympians the lightning thief,2010,11
2024-09-10T08:39:14,131784,leon+the+professional+1994,leon the professional,1994,61
2024-09-10T08:39:14,108142,hedda+gabler+1962,hedda gabler,1962,6
2024-09-10T08:39:14,12231,following+sean+2006,following sean,2006,44
2024-09-10T08:39:14,109966,the+man+who+copied+2003,the man who copied,2003,50
2024-09-10T08:39:14,79196,barbie+a+perfect+christmas+2011,barbie a perfect christmas,2011,6
2024-09-10T08:39:14,34067,whiplash+2014,whiplash,2014,52
2024-09-10T08:39:14,61043,the+awful+dr.+orlof+1962,the awful dr. orlof,1962,17
2024-09-10T08:39:14,66056,dylan+moran+monster+2004,dylan moran monster,2004,8
2024-09-10T08:39:14,43384,love_+rosie+2014,love_ rosie,2014,1
2024-09-10T08:39:14,22891,the+incredible+hulk+2008,the incredible hulk,2008,13
2024-09-10T08:39:14,26265,out+of+time+2003,out of time,2003,29
2024-09-10T08:39:14,50607,mulan+1998,mulan,1998,23
2024-09-10T08:39:14,15805,you+are+god+2012,you are god,2012,86
2024-09-10T08:39:14,143062,cedar+rapids+2011,cedar rapids,2011,51
2024-09-10T08:39:14,102869,the+hijack+that+went+south+2013,the hijack that went south,2013,21
2024-09-10T08:39:14,15298,the+servant+1963,the servant,1963,20
2024-09-10T08:39:14,45186,the+iran+job+2012,the iran job,2012,37
2024-09-10T08:39:14,13293,executive+decision+1996,executive decision,1996,21
2024-09-10T08:39:14,132953,aladdin+1992,aladdin,1992,37
2024-09-10T08:39:14,102890,se7en+1995,se7en,1995,46
2024-09-10T08:39:14,17779,the+devil+wears+prada+2006,the devil wears prada,2006,58
2024-09-10T08:39:14,140278,27+dresses+2008,27 dresses,2008,50
2024-09-10T08:39:14,113311,twelve+monkeys+1995,twelve monkeys,1995,90
2024-09-10T08:39:14,33187,nightcrawler+2014,nightcrawler,2014,48
2024-09-10T08:39:14,93064,inhale+2010,inhale,2010,70
2024-09-10T08:39:14,122117,the+loyal+47+ronin+1958,the loyal 47 ronin,1958,51
2024-09-10T08:39:14,43425,the+best+intentions+1992,the best intentions,1992,64
2024-09-10T08:39:14,72414,watchmen+2009,watchmen,2009,42
2024-09-10T08:39:14,136259,the+lives+of+others+2006,the lives of others,2006,128
2024-09-10T08:39:15,118905,satantango+1994,satantango,1994,392
2024-09-10T08:39:15,120830,the+dark+knight+rises+2012,the dark knight rises,2012,142
2024-09-10T08:39:15,135415,fight+club+1999,fight club,1999,97
2024-09-10T08:39:15,51349,gladiator+2000,gladiator,2000,102
2024-09-10T08:39:15,92068,the+fifth+element+1997,the fifth element,1997,66
2024-09-10T08:39:15,9437,mad+max+1979,mad max,1979,7
2024-09-10T08:39:15,143297,inception+2010,inception,2010,131
2024-09-10T08:39:15,52508,fantasia+1940,fantasia,1940,112
2024-09-10T08:39:15,142917,the+sleep+room+1998,the sleep room,1998,8
2024-09-10T08:39:15,68837,the+delicate+art+of+parking+2003,the delicate art of parking,2003,82
2024-09-10T08:39:15,29616,a+five+star+life+2013,a five star life,2013,7
2024-09-10T08:39:15,130755,bride+flight+2008,bride flight,2008,80
2024-09-10T08:39:15,144406,malcolm+x+1992,malcolm x,1992,132
2024-09-10T08:39:15,20980,the+matrix+1999,the matrix,1999,83
2024-09-10T08:39:15,63298,the+skeleton+twins+2014,the skeleton twins,2014,81
2024-09-10T08:39:15,7702,interstellar+2014,interstellar,2014,45
2024-09-10T08:39:15,37086,mad+max+1979,mad max,1979,73
2024-09-10T08:39:15,98224,shrek+2001,shrek,2001,10
2024-09-10T08:39:15,108851,the+imitation+game+2014,the imitation game,2014,14
2024-09-10T08:39:15,86056,howls+moving+castle+2004,howls moving castle,2004,14
2024-09-10T08:39:15,25847,looking+for+maria+sanchez+2013,looking for maria sanchez,2013,18
2024-09-10T08:39:15,22348,revenge+of+the+nerds+1984,revenge of the nerds,1984,31
2024-09-10T08:39:15,85403,happy+gilmore+1996,happy gilmore,1996,30
2024-09-10T08:39:15,130800,seven+samurai+1954,seven samurai,1954,23
2024-09-10T08:39:15,80417,the+unknown+soldier+1955,the unknown soldier,1955,25
2024-09-10T08:39:15,118406,slumming+2006,slumming,2006,52
2024-09-10T08:39:15,98779,star+wars+1977,star wars,1977,13
2024-09-10T08:39:15,52738,molire+1978,molire,1978,134
2024-09-10T08:39:15,145502,goodfellas+1990,goodfellas,1990,11
2024-09-10T08:39:15,2395,the+serpent+and+the+rainbow+1988,the serpent and the rainbow,1988,15
2024-09-10T08:39:15,28380,the+green+mile+1999,the green mile,1999,15
2024-09-10T08:39:15,25084,a+christmas+tale+2008,a christmas tale,2008,122
2024-09-10T08:39:15,35073,fight+club+1999,fight club,1999,104
2024-09-10T08:39:15,77448,the+name+of+the+rose+1986,the name of the rose,1986,56
2024-09-10T08:39:15,25976,the+walking+stick+1970,the walking stick,1970,46
2024-09-10T08:39:15,113498,felicity+1978,felicity,1978,58
2024-09-10T08:39:15,10245,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,pirates of the caribbean the curse of the black pearl,2003,126
2024-09-10T08:39:15,128997,harry+potter+and+the+goblet+of+fire+2005,harry potter and the goblet of fire,2005,82
2024-09-10T08:39:15,55796,the+dark+knight+2008,the dark knight,2008,106
2024-09-10T08:39:15,133739,the+crazies+2010,the crazies,2010,46
2024-09-10T08:39:15,106105,double+indemnity+1944,double indemnity,1944,8
2024-09-10T08:39:15,142457,i+saw+the+devil+2010,i saw the devil,2010,125
2024-09-10T08:39:15,131249,the+confession+2001,the confession,2001,50
2024-09-10T08:39:15,14429,fight+club+1999,fight club,1999,138
2024-09-10T08:39:15,92967,how+to+train+your+dragon+2010,how to train your dragon,2010,71
2024-09-10T08:39:15,59942,braveheart+1995,braveheart,1995,83
2024-09-10T08:39:16,132686,nightcrawler+2014,nightcrawler,2014,93
2024-09-10T08:39:16,26975,kings+of+the+road+1976,kings of the road,1976,3
2024-09-10T08:39:16,87205,rigor+mortis+2013,rigor mortis,2013,34
2024-09-10T08:39:16,53052,pirates+of+the+caribbean+dead+mans+chest+2006,pirates of the caribbean dead mans chest,2006,34
2024-09-10T08:39:16,123898,mickeys+once+upon+a+christmas+1999,mickeys once upon a christmas,1999,37
2024-09-10T08:39:16,128455,any+given+sunday+1999,any given sunday,1999,116
2024-09-10T08:39:16,11926,cloudburst+2011,cloudburst,2011,1
2024-09-10T08:39:16,92102,harry+potter+and+the+deathly+hallows+part+1+2010,harry potter and the deathly hallows part 1,2010,87
2024-09-10T08:39:16,11037,tinker+bell+and+the+lost+treasure+2009,tinker bell and the lost treasure,2009,29
2024-09-10T08:39:16,80635,bird+1988,bird,1988,100
2024-09-10T08:39:16,140811,big+hero+6+2014,big hero 6,2014,27
2024-09-10T08:39:16,134041,the+aristocats+1970,the aristocats,1970,35
2024-09-10T08:39:16,136748,kiss+or+kill+1997,kiss or kill,1997,52
2024-09-10T08:39:16,26755,toy+story+3+2010,toy story 3,2010,93
2024-09-10T08:39:16,110242,starship+troopers+1997,starship troopers,1997,30
2024-09-10T08:39:16,12964,bundle+of+joy+1956,bundle of joy,1956,45
2024-09-10T08:39:16,27503,the+cowboys+1972,the cowboys,1972,2
2024-09-10T08:39:16,98880,harry+potter+and+the+goblet+of+fire+2005,harry potter and the goblet of fire,2005,28
2024-09-10T08:39:16,16631,un+flic+1972,un flic,1972,22
2024-09-10T08:39:16,107797,forrest+gump+1994,forrest gump,1994,70
2024-09-10T08:39:16,65297,felicias+journey+1999,felicias journey,1999,3
2024-09-10T08:39:16,138986,life+according+to+sam+2013,life according to sam,2013,0
2024-09-10T08:39:16,31035,lemon+tree+2008,lemon tree,2008,20
2024-09-10T08:39:16,46075,the+u.s.+vs.+john+lennon+2006,the u.s. vs. john lennon,2006,87
2024-09-10T08:39:16,62170,the+fifth+element+1997,the fifth element,1997,47
2024-09-10T08:39:16,113720,snowpiercer+2013,snowpiercer,2013,64
2024-09-10T08:39:16,118693,the+fighter+2010,the fighter,2010,56
2024-09-10T08:39:16,50228,slither+1973,slither,1973,78
2024-09-10T08:39:16,141036,harry+potter+and+the+order+of+the+phoenix+2007,harry potter and the order of the phoenix,2007,75
2024-09-10T08:39:16,76210,west+point+1928,west point,1928,36
2024-09-10T08:39:16,104236,uprising+2001,uprising,2001,176
2024-09-10T08:39:16,149890,shrek+forever+after+2010,shrek forever after,2010,81
2024-09-10T08:39:16,42483,north+and+south_+book+i+1985,north and south_ book i,1985,417
2024-09-10T08:39:16,6524,star+wars+1977,star wars,1977,43
2024-09-10T08:39:16,121611,aliens+1986,aliens,1986,47
2024-09-10T08:39:16,44522,underground+1995,underground,1995,80
2024-09-10T08:39:16,9094,forrest+gump+1994,forrest gump,1994,109
2024-09-10T08:39:16,32614,a+time+to+kill+1996,a time to kill,1996,56
2024-09-10T08:39:16,94421,the+devil+wears+prada+2006,the devil wears prada,2006,67
2024-09-10T08:39:16,94841,fight+club+1999,fight club,1999,134
2024-09-10T08:39:16,11401,valmont+1989,valmont,1989,20
2024-09-10T08:39:16,140680,getting+any+1994,getting any,1994,107
2024-09-10T08:39:17,71929,lets+get+those+english+girls+1976,lets get those english girls,1976,84
2024-09-10T08:39:17,79609,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,the lord of the rings the fellowship of the ring,2001,60
2024-09-10T08:39:17,94969,tanner+hall+2009,tanner hall,2009,0
2024-09-10T08:39:17,42471,frankenstein+1931,frankenstein,1931,9
2024-09-10T08:39:17,105255,spirit+stallion+of+the+cimarron+2002,spirit stallion of the cimarron,2002,6
2024-09-10T08:39:17,61943,the+war+zone+1999,the war zone,1999,80
2024-09-10T08:39:17,54145,harry+potter+and+the+goblet+of+fire+2005,harry potter and the goblet of fire,2005,107
2024-09-10T08:39:17,55814,ugly_+dirty+and+bad+1976,ugly_ dirty and bad,1976,8
2024-09-10T08:39:17,39329,anchors+aweigh+1945,anchors aweigh,1945,135
2024-09-10T08:39:17,132987,ponyo+2008,ponyo,2008,35
2024-09-10T08:39:17,1647,tetsuo+ii+body+hammer+1992,tetsuo ii body hammer,1992,51
2024-09-10T08:39:17,55223,beauty+and+the+beast+1991,beauty and the beast,1991,62
2024-09-10T08:39:17,147235,where+were+you+when+the+lights+went+out+1968,where were you when the lights went out,1968,3
2024-09-10T08:39:17,131503,the+visit+1964,the visit,1964,55
2024-09-10T08:39:17,137247,mission+impossible+1996,mission impossible,1996,109
2024-09-10T08:39:17,75996,the+rock+1996,the rock,1996,3
2024-09-10T08:39:17,23917,whiplash+2014,whiplash,2014,14
2024-09-10T08:39:17,25866,vive+lamour+1994,vive lamour,1994,41
2024-09-10T08:39:17,46646,europa+report+2013,europa report,2013,25
2024-09-10T08:39:17,71668,the+amazing+spider-man+2012,the amazing spider-man,2012,81
2024-09-10T08:39:17,85069,the+claim+2000,the claim,2000,94
2024-09-10T08:39:17,109066,amores+perros+2000,amores perros,2000,20
2024-09-10T08:39:17,84369,philomena+2013,philomena,2013,35
2024-09-10T08:39:17,81720,star+wars+1977,star wars,1977,4
2024-09-10T08:39:17,80408,targets+1968,targets,1968,25
2024-09-10T08:39:17,82443,terminator+2+judgment+day+1991,terminator 2 judgment day,1991,79
2024-09-10T08:39:17,92995,starship+troopers+1997,starship troopers,1997,25
2024-09-10T08:39:17,44847,trouble+at+timpetill+2008,trouble at timpetill,2008,84
2024-09-10T08:39:17,119537,master+and+commander+the+far+side+of+the+world+2003,master and commander the far side of the world,2003,81
2024-09-10T08:39:17,77421,blood+money+2012,blood money,2012,56
2024-09-10T08:39:17,91294,rec+apocalypse+2014,rec apocalypse,2014,91
2024-09-10T08:39:17,11463,seven+samurai+1954,seven samurai,1954,129
2024-09-10T08:39:17,102550,last+tango+in+paris+1972,last tango in paris,1972,51
2024-09-10T08:39:17,50237,battling+butler+1926,battling butler,1926,10
2024-09-10T08:39:18,23489,bound+for+glory+1976,bound for glory,1976,27
2024-09-10T08:39:18,17478,pretty+things+2001,pretty things,2001,96
2024-09-10T08:39:18,75969,spirited+away+2001,spirited away,2001,118
2024-09-10T08:39:18,93402,kill+bill+vol.+1+2003,kill bill vol. 1,2003,24
2024-09-10T08:39:18,124322,mental+2012,mental,2012,115
2024-09-10T08:39:18,127230,boys+life+3+2000,boys life 3,2000,35
2024-09-10T08:39:18,54696,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,the lord of the rings the fellowship of the ring,2001,72
2024-09-10T08:39:18,130978,the+dresser+1983,the dresser,1983,4
2024-09-10T08:39:18,81990,princess+mononoke+1997,princess mononoke,1997,115
2024-09-10T08:39:18,88752,i+just+didnt+do+it+2007,i just didnt do it,2007,113
2024-09-10T08:39:18,86976,young+adam+2003,young adam,2003,47
2024-09-10T08:39:18,47693,the+perverts+guide+to+ideology+2012,the perverts guide to ideology,2012,93
2024-09-10T08:39:18,22153,sergio+2009,sergio,2009,53
2024-09-10T08:39:18,59594,harry+and+tonto+1974,harry and tonto,1974,7
2024-09-10T08:39:18,70441,shrek+2001,shrek,2001,86
2024-09-10T08:39:18,7802,men+in+black+1997,men in black,1997,99
2024-09-10T08:39:18,108922,the+last+castle+2001,the last castle,2001,101
2024-09-10T08:39:18,33809,schindlers+list+1993,schindlers list,1993,100
2024-09-10T08:39:18,50015,the+day+the+earth+stood+still+1951,the day the earth stood still,1951,48
2024-09-10T08:39:18,8551,forrest+gump+1994,forrest gump,1994,62
2024-09-10T08:39:18,55544,mansfield+park+1999,mansfield park,1999,25
2024-09-10T08:39:18,23957,straw+dogs+1971,straw dogs,1971,53
2024-09-10T08:39:18,145215,high+society+1956,high society,1956,47
2024-09-10T08:39:18,20811,walle+2008,walle,2008,7
2024-09-10T08:39:18,54577,inception+2010,inception,2010,31
2024-09-10T08:39:18,108163,iron+man+2+2010,iron man 2,2010,2
2024-09-10T08:39:18,100948,the+overnighters+2014,the overnighters,2014,7
2024-09-10T08:39:18,38108,free+men+2011,free men,2011,7
2024-09-10T08:39:18,20549,the+wolf+of+wall+street+2013,the wolf of wall street,2013,170
2024-09-10T08:39:18,90896,blindness+2008,blindness,2008,52
2024-09-10T08:39:18,57981,the+untouchables+1987,the untouchables,1987,21
2024-09-10T08:39:18,1032,payback+1999,payback,1999,97
2024-09-10T08:39:18,120566,thor+2011,thor,2011,43
2024-09-10T08:39:18,7325,fat+guy+goes+nutzoid+1986,fat guy goes nutzoid,1986,59
2024-09-10T08:39:18,61870,the+party+1980,the party,1980,39
2024-09-10T08:39:18,56469,constantine+2005,constantine,2005,32
2024-09-10T08:39:18,102812,nausica+of+the+valley+of+the+wind+1984,nausica of the valley of the wind,1984,27
2024-09-10T08:39:18,59936,martin+1978,martin,1978,54
2024-09-10T08:39:18,83255,the+enforcer+1976,the enforcer,1976,61
2024-09-10T08:39:18,12388,seven+psychopaths+2012,seven psychopaths,2012,97
2024-09-10T08:39:18,125679,the+witches+1990,the witches,1990,62
2024-09-10T08:39:18,65214,elizabethtown+2005,elizabethtown,2005,95
2024-09-10T08:39:18,14463,young+detective+dee+rise+of+the+sea+dragon+2013,young detective dee rise of the sea dragon,2013,130
2024-09-10T08:39:19,111459,the+shining+1980,the shining,1980,51
2024-09-10T08:39:19,48979,avatar+2009,avatar,2009,22
2024-09-10T08:39:19,36760,garage+2007,garage,2007,70
2024-09-10T08:39:19,136941,jean-michel+basquiat+the+radiant+child+2010,jean-michel basquiat the radiant child,2010,42
2024-09-10T08:39:19,68995,big+hero+6+2014,big hero 6,2014,30
2024-09-10T08:39:19,2416,dances+with+wolves+1990,dances with wolves,1990,22
2024-09-10T08:39:19,22776,la+femme+nikita+1990,la femme nikita,1990,5
2024-09-10T08:39:19,69159,kagemusha+1980,kagemusha,1980,160
2024-09-10T08:39:19,9372,bound+1996,bound,1996,34
2024-09-10T08:39:19,9753,spy+kids+2001,spy kids,2001,51
2024-09-10T08:39:19,129134,merlins+apprentice+2006,merlins apprentice,2006,31
2024-09-10T08:39:19,75283,my+neighbor+totoro+1988,my neighbor totoro,1988,20
2024-09-10T08:39:19,730,the+lord+of+the+rings+the+return+of+the+king+2003,the lord of the rings the return of the king,2003,62
2024-09-10T08:39:19,91190,murk+2005,murk,2005,82
2024-09-10T08:39:19,48747,forrest+gump+1994,forrest gump,1994,127
2024-09-10T08:39:19,112364,the+dark+knight+rises+2012,the dark knight rises,2012,63
2024-09-10T08:39:19,136043,monsters_+inc.+2001,monsters_ inc.,2001,39
2024-09-10T08:39:19,53308,nausica+of+the+valley+of+the+wind+1984,nausica of the valley of the wind,1984,26
2024-09-10T08:39:19,95170,blackwoods+2001,blackwoods,2001,27
2024-09-10T08:39:19,58111,whos+that+knocking+at+my+door+1967,whos that knocking at my door,1967,16
2024-09-10T08:39:19,110334,the+man+who+would+be+king+1975,the man who would be king,1975,39
2024-09-10T08:39:19,41324,interstellar+2014,interstellar,2014,93
2024-09-10T08:39:19,56434,bounce+behind+the+velvet+rope+2001,bounce behind the velvet rope,2001,47
2024-09-10T08:39:19,5065,the+colors+of+the+mountain+2011,the colors of the mountain,2011,27
2024-09-10T08:39:19,109313,the+dark+knight+rises+2012,the dark knight rises,2012,47
2024-09-10T08:39:19,51497,monty+python+and+the+holy+grail+1975,monty python and the holy grail,1975,66
2024-09-10T08:39:19,33873,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,the lord of the rings the fellowship of the ring,2001,42
2024-09-10T08:39:19,36299,sex++drugs++rock++roll+2010,sex  drugs  rock  roll,2010,86
2024-09-10T08:39:19,27159,the+accidental+tourist+1988,the accidental tourist,1988,86
2024-09-10T08:39:19,132624,the+hobbit+an+unexpected+journey+2012,the hobbit an unexpected journey,2012,112
2024-09-10T08:39:19,36248,scooby-doo+curse+of+the+lake+monster+2010,scooby-doo curse of the lake monster,2010,14
